Unnamed: 0,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount,Transaction_count_log,Transaction_amount_log
757,Dadra and Nagar Haveli and Daman and Diu,2020,4,Recharge & bill payments,509971,224246669.7783347,13.142109140338663,19.228257208306108
758,Dadra and Nagar Haveli and Daman and Diu,2020,4,Financial Services,2453,1683959.5099964456,7.8050670442584895,14.336658429550246
759,Dadra and Nagar Haveli and Daman and Diu,2020,4,Others,6929,4283833.187441602,8.843470781627381,15.270358771285958
760,Dadra and Nagar Haveli and Daman and Diu,2021,1,Peer-to-peer payments,768921,2379220756.2230163,13.552743512391363,21.590038857666666
761,Dadra and Nagar Haveli and Daman and Diu,2021,1,Merchant payments,705821,367522132.380636,13.46711694325192,19.72229409896876
762,Dadra and Nagar Haveli and Daman and Diu,2021,1,Recharge & bill payments,442926,213177144.73200977,13.001157992184664,19.177634043440147
763,Dadra and Nagar Haveli and Daman and Diu,2021,1,Financial Services,2243,1930008.9716834244,7.715569534520208,14.473035209410899
764,Dadra and Nagar Haveli and Daman and Diu,2021,1,Others,5333,3782868.886159251,8.581669210600602,15.145993244320184
765,Dadra and Nagar Haveli and Daman and Diu,2021,2,Peer-to-peer payments,843550,2512913026.4279447,13.645374456034121,21.644708485449314
766,Dadra and Nagar Haveli and Daman and Diu,2021,2,Merchant payments,802899,430487473.930562,13.595984206686884,19.880428784847915
767,Dadra and Nagar Haveli and Daman and Diu,2021,2,Recharge & bill payments,471136,208762964.0120024,13.062902078665136,19.156710022818434
768,Dadra and Nagar Haveli and Daman and Diu,2021,2,Financial Services,1826,1763792.650641936,7.509883061154913,14.382976963652355
769,Dadra and Nagar Haveli and Daman and Diu,2021,2,Others,5672,3741204.3977531465,8.643297068211963,15.134918149034505
770,Dadra and Nagar Haveli and Daman and Diu,2021,3,Merchant payments,1312241,706774071.9381688,14.087246920641798,20.376221614004876
771,Dadra and Nagar Haveli and Daman and Diu,2021,3,Peer-to-peer payments,1262732,3339347400.0643554,14.048788185625652,21.929041235641776
772,Dadra and Nagar Haveli and Daman and Diu,2021,3,Recharge & bill payments,544322,253199754.8745275,13.207296262492113,19.349689280123744
773,Dadra and Nagar Haveli and Daman and Diu,2021,3,Financial Services,2065,2252116.636459231,7.632885505395133,14.627381059289185
774,Dadra and Nagar Haveli and Daman and Diu,2021,3,Others,8110,4365759.277996017,9.000853147109458,15.28930267897787
775,Dadra and Nagar Haveli and Daman and Diu,2021,4,Merchant payments,2013673,1058989463.1650428,14.515470975622463,20.780580953719245
776,Dadra and Nagar Haveli and Daman and Diu,2021,4,Peer-to-peer payments,1577168,4202291071.710613,14.271141391659823,22.1588957067728
777,Dadra and Nagar Haveli and Daman and Diu,2021,4,Recharge & bill payments,551618,294991582.16815025,13.220611056711137,19.502457378873743
778,Dadra and Nagar Haveli and Daman and Diu,2021,4,Financial Services,2909,3159306.417511825,7.975564658495202,14.96586307334288
779,Dadra and Nagar Haveli and Daman and Diu,2021,4,Others,11717,6407962.869342193,9.368796057668156,15.67305197329129
780,Dadra and Nagar Haveli and Daman and Diu,2022,1,Merchant payments,2507246,1227972829.6970267,14.734695497575766,20.928630540772698
781,Dadra and Nagar Haveli and Daman and Diu,2022,1,Peer-to-peer payments,1745454,4674787017.541661,14.37252525169959,22.265449440904177
782,Dadra and Nagar Haveli and Daman and Diu,2022,1,Recharge & bill payments,538134,326296370.82357025,13.195862878762952,19.603316639293823
783,Dadra and Nagar Haveli and Daman and Diu,2022,1,Financial Services,2574,2661345.5534556974,7.853216388156072,14.79434240002413
784,Dadra and Nagar Haveli and Daman and Diu,2022,1,Others,9395,5330803.646676767,9.147932911847565,15.489012562764305
785,Dadra and Nagar Haveli and Daman and Diu,2022,2,Merchant payments,3346697,1536859131.3374815,15.023484447263693,21.153006645602844
786,Dadra and Nagar Haveli and Daman and Diu,2022,2,Peer-to-peer payments,1861799,5078832140.606572,14.437053782549762,22.348347178525838
787,Dadra and Nagar Haveli and Daman and Diu,2022,2,Recharge & bill payments,539562,372921225.4254243,13.198512978300743,19.736877763415
788,Dadra and Nagar Haveli and Daman and Diu,2022,2,Financial Services,1849,2131607.722602901,7.522400231387125,14.572387052311928
789,Dadra and Nagar Haveli and Daman and Diu,2022,2,Others,9864,4415675.718757721,9.19664704484418,15.300671430990388
790,Dadra and Nagar Haveli and Daman and Diu,2022,3,Merchant payments,3777156,1705567002.058647,15.144481903462792,21.25716344492562
791,Dadra and Nagar Haveli and Daman and Diu,2022,3,Peer-to-peer payments,2086741,5382949597.510585,14.551114076776882,22.406502313210094
792,Dadra and Nagar Haveli and Daman and Diu,2022,3,Recharge & bill payments,592431,425206924.5270094,13.291989689513729,19.8680864896405
793,Dadra and Nagar Haveli and Daman and Diu,2022,3,Financial Services,2237,3194409.939898855,7.71289096149013,14.976912946390112
794,Dadra and Nagar Haveli and Daman and Diu,2022,3,Others,7056,3729425.46329771,8.861633597686627,15.131764748468484
795,Dadra and Nagar Haveli and Daman and Diu,2022,4,Merchant payments,4415771,1889046056.1988356,15.300693008710395,21.359337806427874
796,Dadra and Nagar Haveli and Daman and Diu,2022,4,Peer-to-peer payments,2215052,5737539058.403507,14.610786437483778,22.470296219874786
797,Dadra and Nagar Haveli and Daman and Diu,2022,4,Recharge & bill payments,548795,426040023.1105018,13.215480244565137,19.87004385078415
798,Dadra and Nagar Haveli and Daman and Diu,2022,4,Financial Services,2495,3169199.262533775,7.822044008185619,14.968989515375284
799,Dadra and Nagar Haveli and Daman and Diu,2022,4,Others,7472,3846409.1057498823,8.918917979908679,15.162650571223628
800,Delhi,2018,1,Recharge & bill payments,3947297,1320559612.770412,15.188541598837125,21.00132143277217
801,Delhi,2018,1,Peer-to-peer payments,2380820,9125685134.894358,14.68295552412326,22.934358816872454
802,Delhi,2018,1,Merchant payments,339809,375393115.19131327,12.736138974037551,19.74348434202126
803,Delhi,2018,1,Financial Services,136240,45588429.27157573,11.82217331533657,17.635164498241757
804,Delhi,2018,1,Others,318588,344277514.7923026,12.671654010965321,19.65695861915409
805,Delhi,2018,2,Recharge & bill payments,4511737,2078183615.8006349,15.322192781454069,21.454760087510262
806,Delhi,2018,2,Peer-to-peer payments,3542716,14348179103.109837,15.080404222576638,23.38688887933125
807,Delhi,2018,2,Merchant payments,837001,631597790.6002588,13.637580544214028,20.26376334223999
808,Delhi,2018,2,Financial Services,205991,66584728.19594695,12.235587757496925,18.01398580284873
809,Delhi,2018,2,Others,276278,321754664.4984691,12.529162884143842,19.589299901611167
810,Delhi,2018,3,Peer-to-peer payments,8557153,22670122888.868217,15.96227809933851,23.8443137222217
811,Delhi,2018,3,Recharge & bill payments,5305635,3261844270.537241,15.484280021264677,21.905558599520408
812,Delhi,2018,3,Merchant payments,3808395,1048422633.7093576,15.15271839850551,20.7705526179914
813,Delhi,2018,3,Financial Services,274526,45051151.35143036,12.522801253114775,17.623309098882505
814,Delhi,2018,3,Others,601339,350405916.1523186,13.306914114395521,19.674602800880322
815,Delhi,2018,4,Peer-to-peer payments,9973249,32389252494.75772,16.115416966484336,24.201092491590966
816,Delhi,2018,4,Merchant payments,9958967,2738429838.939273,16.113983909322585,21.730650541607616
817,Delhi,2018,4,Recharge & bill payments,7483633,3961160542.570066,15.828228927226096,22.099802885582832
818,Delhi,2018,4,Financial Services,265004,58162003.43614492,12.487500199194063,17.878742837572613
819,Delhi,2018,4,Others,1506866,575852739.0031943,14.22554255527427,20.17136252452042
820,Delhi,2019,1,Peer-to-peer payments,20216287,48250023720.99173,16.821999124625297,24.599662156358058
821,Delhi,2019,1,Merchant payments,13875931,3996618719.79948,16.44566631444483,22.108714520531706
822,Delhi,2019,1,Recharge & bill payments,10744978,5521320539.356212,16.189949040592715,22.431882896769167
823,Delhi,2019,1,Financial Services,223095,30997039.697555836,12.315352968694809,17.249402264262383
824,Delhi,2019,1,Others,1947036,670171769.6522964,14.48181877416799,20.32304461010681
825,Delhi,2019,2,Merchant payments,20891431,6816878922.844399,16.85484963286206,22.642667568107925
826,Delhi,2019,2,Peer-to-peer payments,20570311,65953571241.26435,16.83935938062034,24.91221686538305
827,Delhi,2019,2,Recharge & bill payments,12869453,8035701902.391765,16.370367076726573,22.80716018793875
828,Delhi,2019,2,Financial Services,137774,33985068.68378611,11.833369940514244,17.34143182976381
829,Delhi,2019,2,Others,2702543,866678928.4439986,14.809703739562257,20.580179141410266
830,Delhi,2019,3,Merchant payments,29453368,9857221391.94036,17.198318824850556,23.011470159754914
831,Delhi,2019,3,Peer-to-peer payments,25201978,81904443496.29778,17.042433041464804,25.12881908147773
832,Delhi,2019,3,Recharge & bill payments,11133404,10406524192.884487,16.225460516564063,23.06569877264578
833,Delhi,2019,3,Financial Services,92061,27952186.986432005,11.430206679793226,17.146006000888264
834,Delhi,2019,3,Others,3657065,1000670778.347806,15.112171471105363,20.723936390422974
835,Delhi,2019,4,Peer-to-peer payments,33040093,105858524152.38445,17.313232321383065,25.385369361775048
836,Delhi,2019,4,Merchant payments,32537378,12864577363.070576,17.297900078758143,23.27774343045534
837,Delhi,2019,4,Recharge & bill payments,11609898,9500486080.98845,16.267368568105766,22.974608800663788
838,Delhi,2019,4,Financial Services,57063,21512527.973989222,10.95191119962095,16.88414601986084
839,Delhi,2019,4,Others,3500565,779367300.4732571,15.068434942002881,20.473992995245695
840,Delhi,2020,1,Merchant payments,33951545,14470782771.054684,17.340444919033665,23.395397472260363
841,Delhi,2020,1,Peer-to-peer payments,32410795,108987600006.3667,17.294002104283102,25.414499951294754
842,Delhi,2020,1,Recharge & bill payments,12822919,9498791147.929192,16.366744674646757,22.974430379869844
843,Delhi,2020,1,Financial Services,46529,39908838.24852887,10.747831053096895,17.50210836731857
844,Delhi,2020,1,Others,2515816,619460878.9909673,14.738107762172712,20.244360107710925
845,Delhi,2020,2,Peer-to-peer payments,27155938,86227124454.10175,17.117106291296047,25.18025063395929
846,Delhi,2020,2,Merchant payments,24963931,12708327043.868336,17.03294258105212,23.265523288297032
847,Delhi,2020,2,Recharge & bill payments,13568505,8699886044.040596,16.423261856250424,22.886575764135028
848,Delhi,2020,2,Financial Services,64790,75405868.16164647,11.078906549444003,18.138395657027353
849,Delhi,2020,2,Others,288854,162694793.15869594,12.573676649131531,18.90738656896479
850,Delhi,2020,3,Peer-to-peer payments,41498638,140074023548.15637,17.541171165385254,25.66543685945186
851,Delhi,2020,3,Merchant payments,40973792,21858176583.0589,17.52844320076849,23.80784090281493
852,Delhi,2020,3,Recharge & bill payments,13448341,12883226305.336546,16.414366310679505,23.279192015800113
853,Delhi,2020,3,Financial Services,85689,114341865.2645722,11.358479741621911,18.55470333698322
854,Delhi,2020,3,Others,485401,234194502.8442282,13.092730632429088,19.271662536795322
855,Delhi,2020,4,Merchant payments,54581166,31106554562.7951,17.81519943615296,24.160684391571472
856,Delhi,2020,4,Peer-to-peer payments,49631928,171546055992.1488,17.720144894280367,25.868117615559008
857,Delhi,2020,4,Recharge & bill payments,14862946,12921793576.576857,16.51438182794136,23.2821811473825
858,Delhi,2020,4,Financial Services,114862,160007919.76894268,11.651486686768868,18.89073387052898
859,Delhi,2020,4,Others,1349515,530676173.2537967,14.115255826606285,20.089662549963016
860,Delhi,2021,1,Merchant payments,72615587,39861532639.01234,18.100690153720624,24.4086776015441
861,Delhi,2021,1,Peer-to-peer payments,61957428,210823551741.40936,17.94195806199932,26.074287372901292
862,Delhi,2021,1,Recharge & bill payments,21164274,15447408658.778738,16.8678251294353,23.46070710187197
863,Delhi,2021,1,Financial Services,153039,203106852.42387852,11.938448069853372,19.129242765143836
864,Delhi,2021,1,Others,1468676,592745151.8683048,14.199871872626618,20.200275103826666
865,Delhi,2021,2,Merchant payments,75620295,42933366743.23575,18.14123525750382,24.482915140129208
866,Delhi,2021,2,Peer-to-peer payments,68497718,223034955527.7532,18.04231098880892,26.130594347367868
867,Delhi,2021,2,Recharge & bill payments,25026678,15310096462.746449,17.03545293386466,23.45177834723276
868,Delhi,2021,2,Financial Services,158170,190019761.497414,11.971425682957534,19.06263863259744
869,Delhi,2021,2,Others,854403,472659189.30861247,13.658158258417858,19.97388515674677
870,Delhi,2021,3,Merchant payments,115250887,64006915630.53262,18.56262193612378,24.88225697119545
871,Delhi,2021,3,Peer-to-peer payments,93292876,298005532606.47,18.351254307060945,26.420377889073
872,Delhi,2021,3,Recharge & bill payments,28427032,20934734871.90896,17.16285108141348,23.764675571990963
873,Delhi,2021,3,Financial Services,144460,220660990.2206633,11.880757931604839,19.21213810082676
874,Delhi,2021,3,Others,1645353,690472449.1489255,14.313465508826194,20.352886630160867
875,Delhi,2021,4,Merchant payments,149204611,88990516304.07437,18.820829150082126,25.211795642619617
876,Delhi,2021,4,Peer-to-peer payments,112380292,376556972334.1598,18.537399141972056,26.654335193679163
877,Delhi,2021,4,Recharge & bill payments,30127352,22290161823.24864,17.22094402141622,23.82741124422132
878,Delhi,2021,4,Financial Services,199280,287950130.24921745,12.202466149936061,19.478297864249612
879,Delhi,2021,4,Others,771824,569713470.6592032,13.556511823741076,20.160644109351356
880,Delhi,2022,1,Merchant payments,174454937,98212381475.5724,18.97717702556921,25.31039812863151
881,Delhi,2022,1,Peer-to-peer payments,125111881,415305045689.3095,18.644718942949964,26.752279137014032
882,Delhi,2022,1,Recharge & bill payments,29435981,22482865572.904938,17.197728327560284,23.836019325952336
883,Delhi,2022,1,Financial Services,195184,271039329.10874933,12.181697982388519,19.41777449417678
884,Delhi,2022,1,Others,1801878,693588769.393249,14.404340012305779,20.35738979153661
885,Delhi,2022,2,Merchant payments,233412802,121657706565.01256,19.268319126355365,25.524477254477763
886,Delhi,2022,2,Peer-to-peer payments,143447534,480685895058.7076,18.78147990958512,26.898479868912617
887,Delhi,2022,2,Recharge & bill payments,32971294,26876059610.02212,17.31114786207877,24.014501749966662
888,Delhi,2022,2,Financial Services,160827,209425798.8201317,11.988084532079382,19.159880052346313
889,Delhi,2022,2,Others,641727,426563425.6544647,13.371918258589773,19.871271625807744
890,Delhi,2022,3,Merchant payments,276635347,134292748569.06271,19.438210760064337,25.623287944744312
891,Delhi,2022,3,Peer-to-peer payments,160580425,509428627035.3385,18.894305465373183,26.956555595469357
892,Delhi,2022,3,Recharge & bill payments,37572389,33177115465.46472,17.441780003497648,24.225126181988173
893,Delhi,2022,3,Financial Services,195218,265479580.4156591,12.181872161824515,19.39704848576636
894,Delhi,2022,3,Others,608782,448676465.8346823,13.319215518732467,19.92181261990427
895,Delhi,2022,4,Merchant payments,305621913,153114813286.24423,19.537859317528902,25.754453890554895
896,Delhi,2022,4,Peer-to-peer payments,171970100,559069397370.8649,18.962831182456984,27.04953944796114
897,Delhi,2022,4,Recharge & bill payments,36775874,31954251758.09231,17.420352590314845,24.187571084286866
898,Delhi,2022,4,Financial Services,228639,299454652.77800566,12.339899619466236,19.517473554299922
899,Delhi,2022,4,Others,606931,477098950.5964618,13.316170389774678,19.98323447093762
900,Goa,2018,1,Recharge & bill payments,85991,18273814.16270872,11.36199791859654,16.720979672997295
901,Goa,2018,1,Peer-to-peer payments,59651,268175048.06992975,10.996266191844887,19.407150489696114
902,Goa,2018,1,Merchant payments,7880,11036031.735657964,8.972083182851925,16.21667608996378
903,Goa,2018,1,Financial Services,1191,520105.642400422,7.0825485693553,13.161787228386075
904,Goa,2018,1,Others,6184,5851742.732386975,8.729720590267258,15.582250077815893
905,Goa,2018,2,Recharge & bill payments,120943,30994284.17044104,11.70307463920832,17.249313363850366
906,Goa,2018,2,Peer-to-peer payments,87878,419492232.52410376,11.383704767932791,19.854555567666985
907,Goa,2018,2,Merchant payments,12456,20162855.70611957,9.429957713513835,16.819352643224995
908,Goa,2018,2,Financial Services,1903,733429.427283199,7.551186867296149,13.505486658280173
909,Goa,2018,2,Others,6395,7221023.530667527,8.763271714012943,15.792507264071899
910,Goa,2018,3,Recharge & bill payments,158797,40314972.94208837,11.975381935929065,17.51223349493865
911,Goa,2018,3,Peer-to-peer payments,150297,639468418.1317002,11.92036861546202,20.276147792512234
912,Goa,2018,3,Merchant payments,21587,26634198.17885101,9.979846560634877,17.097706593838463
913,Goa,2018,3,Financial Services,1867,468171.3648398488,7.532088143541722,13.05658967206575
914,Goa,2018,3,Others,6963,6281208.620754639,8.848365694942547,15.653072975461368
915,Goa,2018,4,Peer-to-peer payments,246426,1021902315.4426756,12.414817024555232,20.74493174240106
916,Goa,2018,4,Recharge & bill payments,212122,54832855.89468471,12.264916859831924,17.819800132375867
917,Goa,2018,4,Merchant payments,45586,66666113.92145965,10.727355930819083,18.015207344631722
918,Goa,2018,4,Financial Services,2523,723599.2328183289,7.833203948641057,13.491992972273762
919,Goa,2018,4,Others,8098,8880194.430766659,8.999372396592106,15.999334010085258
920,Goa,2019,1,Peer-to-peer payments,378848,1310759847.8146646,12.844890348211363,20.993872842503066
921,Goa,2019,1,Recharge & bill payments,275277,78212835.0406034,12.52553314241721,18.174944323001537
922,Goa,2019,1,Merchant payments,74527,75946974.41483101,11.21891675481818,18.14554594967314
923,Goa,2019,1,Financial Services,2013,499592.0966860995,7.607381425639791,13.121547237825206
924,Goa,2019,1,Others,8147,9904147.90979165,9.005405040310642,16.108464208143914
925,Goa,2019,2,Peer-to-peer payments,373759,1391933790.7547765,12.831366483664667,21.05395983361448
926,Goa,2019,2,Recharge & bill payments,278060,93218689.41694948,12.535592196723535,18.3504587897771
927,Goa,2019,2,Merchant payments,104592,92873008.6474504,11.557822345852511,18.346743619560492
928,Goa,2019,2,Financial Services,1211,515859.8076807977,7.099201743553092,13.15359031700805
929,Goa,2019,2,Others,10819,13325754.760758923,9.289059126687574,16.405209168870513
930,Goa,2019,3,Peer-to-peer payments,475178,1704668027.0159788,13.07144474966257,21.256636223161827
931,Goa,2019,3,Recharge & bill payments,453806,157952854.9501171,13.025425072924033,18.877807160073502
932,Goa,2019,3,Merchant payments,150578,123948570.56857497,11.92223650133955,18.635377284056062
933,Goa,2019,3,Financial Services,1510,1282344.8444824044,7.31986492980897,14.06420086974743
934,Goa,2019,3,Others,11344,12515394.117688328,9.336444248771908,16.342469973977277
935,Goa,2019,4,Peer-to-peer payments,698728,2484453030.31845,13.457016818161513,21.633318363743804
936,Goa,2019,4,Recharge & bill payments,552421,205602115.14625147,13.222065715725172,19.141453379168688
937,Goa,2019,4,Merchant payments,250893,218404664.8638511,12.432781832403736,19.201860160873636
938,Goa,2019,4,Financial Services,1497,649712.8451498008,7.311218384419629,13.384285767567134
939,Goa,2019,4,Others,11733,14350825.325765315,9.370160663423624,16.479318012506653
940,Goa,2020,1,Peer-to-peer payments,817198,2851686768.653684,13.613636694541308,21.771176504804046
941,Goa,2020,1,Recharge & bill payments,678079,244739382.20701855,13.427019079308742,19.315704456235775
942,Goa,2020,1,Merchant payments,373110,298421548.1046571,12.829628561315896,19.51401763583368
943,Goa,2020,1,Financial Services,1762,1816477.569247236,7.474204806496124,14.41240978223092
944,Goa,2020,1,Others,11088,13707055.389155574,9.313618721429684,16.433421250144697
945,Goa,2020,2,Recharge & bill payments,758617,241196540.9379891,13.539252317687925,19.301122681661358
946,Goa,2020,2,Peer-to-peer payments,493326,1766723888.2025127,13.10892549209684,21.29239275786044
947,Goa,2020,2,Merchant payments,221358,168591711.94693565,12.307536579363974,18.942990444239125
948,Goa,2020,2,Financial Services,3081,3328361.317987765,8.033009498596668,15.017990644136939
949,Goa,2020,2,Others,5710,3775927.611346662,8.649974302650056,15.144156635339897
950,Goa,2020,3,Peer-to-peer payments,759351,2723430713.3444066,13.540219400073331,21.725158214164928
951,Goa,2020,3,Recharge & bill payments,696770,280187505.0339355,13.454210649632618,19.450969597846242
952,Goa,2020,3,Merchant payments,446880,353193881.4783259,13.010045381179003,19.682527703436236
953,Goa,2020,3,Financial Services,4985,6418950.466847964,8.514188682395938,15.674765183617929
954,Goa,2020,3,Others,7545,5112530.621144422,8.928640371201949,15.447205068781159
955,Goa,2020,4,Peer-to-peer payments,1550251,5407626413.043346,14.253927411269165,22.411076092872538
956,Goa,2020,4,Merchant payments,1389834,1123844212.517182,14.144694873514775,20.84002097784855
957,Goa,2020,4,Recharge & bill payments,839199,345088772.3784919,13.640203144452457,19.65931225313878
958,Goa,2020,4,Financial Services,7287,10386560.386677971,8.893847217670283,16.156023257898283
959,Goa,2020,4,Others,14810,12846789.254236266,9.603057907261844,16.36860447460086
960,Goa,2021,1,Peer-to-peer payments,2235456,7553384653.1682,14.619955792064797,22.7452615981845
961,Goa,2021,1,Merchant payments,2195509,1768358976.7158575,14.601924468269518,21.29331782168068
962,Goa,2021,1,Recharge & bill payments,880682,410604192.7268899,13.68845188629696,19.83314027371687
963,Goa,2021,1,Financial Services,8138,12207778.148638733,9.004299728561636,16.317583859719914
964,Goa,2021,1,Others,11764,12687278.26183929,9.372799299673886,16.356110337714192
965,Goa,2021,2,Merchant payments,1869384,1411529033.6650195,14.44111952279809,21.06793937481575
966,Goa,2021,2,Peer-to-peer payments,1866837,6195032351.177256,14.43975611287424,22.547013574157102
967,Goa,2021,2,Recharge & bill payments,953219,383804809.3560881,13.76759995686581,19.765644672350682
968,Goa,2021,2,Financial Services,8303,12371843.844825167,9.02437217426203,16.33093379104766
969,Goa,2021,2,Others,12392,10115549.032816991,9.424806382096705,16.129584306183293
970,Goa,2021,3,Merchant payments,2865625,2143135314.897931,14.868297034426966,21.485535694187284
971,Goa,2021,3,Peer-to-peer payments,2560305,7871092673.137299,14.755636949984064,22.78646273003529
972,Goa,2021,3,Recharge & bill payments,1017351,438838003.2298237,13.832712748229454,19.89964088979343
973,Goa,2021,3,Financial Services,8337,12943224.07382146,9.028458718410613,16.376082971630545
974,Goa,2021,3,Others,16145,12416377.597493527,9.689365683192376,16.334526933111956
975,Goa,2021,4,Merchant payments,5474662,4384250602.937038,15.515641096601328,22.201284548037084
976,Goa,2021,4,Peer-to-peer payments,4408822,13618351952.666094,15.299118091558672,23.33468412833955
977,Goa,2021,4,Recharge & bill payments,1170180,585734312.4063727,13.97266814109468,20.188376852930148
978,Goa,2021,4,Financial Services,11320,17101084.66037453,9.334326351757174,16.654652449892524
979,Goa,2021,4,Others,23775,21819163.1997744,10.07638988741359,16.898299187485986
980,Goa,2022,1,Merchant payments,6364271,4682000388.389215,15.666210250814128,22.266991288968825
981,Goa,2022,1,Peer-to-peer payments,4640380,14449830641.555716,15.350306817400822,23.393948531128608
982,Goa,2022,1,Recharge & bill payments,1177071,646403472.1135541,13.978539707277779,20.286934436619532
983,Goa,2022,1,Financial Services,11677,17490493.19245399,9.365376374075716,16.677168045136607
984,Goa,2022,1,Others,20699,20720407.595174044,9.937840668907791,16.846629646743832
985,Goa,2022,2,Merchant payments,7812998,5736211013.6866455,15.871299314995232,22.47006472716936
986,Goa,2022,2,Peer-to-peer payments,5097942,16372343177.228306,15.444347486842886,23.518859356585097
987,Goa,2022,2,Recharge & bill payments,1279377,738765635.2807853,14.061883798659782,20.420491290969295
988,Goa,2022,2,Financial Services,10666,13192736.02810038,9.274816391160547,16.395176935184
989,Goa,2022,2,Others,15071,12525197.296362752,9.620527646419676,16.34325295701575
990,Goa,2022,3,Merchant payments,7595135,5112175255.359402,15.843018468705916,22.354890836563765
991,Goa,2022,3,Peer-to-peer payments,4449008,13780955270.352726,15.308191707943452,23.34655342308658
992,Goa,2022,3,Recharge & bill payments,1122869,657115143.5357426,13.93139757509076,20.303369817616456
993,Goa,2022,3,Financial Services,9992,12650738.420843877,9.209540051805414,16.353226144623395
994,Goa,2022,3,Others,11683,11368868.03761505,9.365890072717148,16.246389303832608
995,Goa,2022,4,Merchant payments,10319138,6739205748.43176,16.149510787397322,22.631207913447806
996,Goa,2022,4,Peer-to-peer payments,5652373,17421974714.962345,15.547586014947312,23.580998161013987
997,Goa,2022,4,Recharge & bill payments,1195865,734121700.6400625,13.99438033086753,20.414185377521445
998,Goa,2022,4,Financial Services,12147,15705663.126967767,9.404837504700271,16.569531914002845
999,Goa,2022,4,Others,13151,13978544.178016864,9.484253080341965,16.453034153297107
1000,Gujarat,2018,1,Recharge & bill payments,3691952,878929080.9916563,15.12166587343694,20.594214770928833
1001,Gujarat,2018,1,Peer-to-peer payments,1738974,6318864759.888066,14.368805842103317,22.5668054023704
1002,Gujarat,2018,1,Merchant payments,145436,166036667.57089135,11.887491406282823,18.92771921090971
1003,Gujarat,2018,1,Financial Services,122117,27986679.009713165,11.71273488054641,17.147239205281604
1004,Gujarat,2018,1,Others,250296,186165067.5737218,12.430399496469159,19.042144298191385
1005,Gujarat,2018,2,Recharge & bill payments,4643367,1571880396.377953,15.3509503076,21.175538444329874
1006,Gujarat,2018,2,Peer-to-peer payments,2483231,10009680530.386889,14.725071092784866,23.02681851471798
1007,Gujarat,2018,2,Merchant payments,275503,356984574.1205573,12.526353796808014,19.693203129064006
1008,Gujarat,2018,2,Financial Services,140704,38598263.22838031,11.854413671980536,17.468717839339384
1009,Gujarat,2018,2,Others,202928,185541007.527258,12.22060651530721,19.038786480417503
1010,Gujarat,2018,3,Peer-to-peer payments,5287200,15272745137.759302,15.480799363138381,23.449335713284857
1011,Gujarat,2018,3,Recharge & bill payments,5117168,1938041688.9678533,15.448111718985626,21.38494386151894
1012,Gujarat,2018,3,Merchant payments,573440,466209496.8015112,13.259408589328649,19.960145655018064
1013,Gujarat,2018,3,Financial Services,136468,24930605.607339725,11.823845433889188,17.03160674751675
1014,Gujarat,2018,3,Others,219873,164477497.1394802,12.300805385921173,18.918284323307663
1015,Gujarat,2018,4,Peer-to-peer payments,6488202,21207285184.780197,15.685496008694694,23.77761060038492
1016,Gujarat,2018,4,Recharge & bill payments,6138404,2297332323.081528,15.630075331480986,21.555014427194116
1017,Gujarat,2018,4,Merchant payments,1656377,1088373316.0580251,14.32014324502225,20.807950047904345
1018,Gujarat,2018,4,Financial Services,133915,30699273.16507,11.804960549303487,17.239749536872274
1019,Gujarat,2018,4,Others,316405,207297005.69778407,12.664778317532063,19.14966313300735
1020,Gujarat,2019,1,Peer-to-peer payments,13465044,31231285551.30865,16.415607551953652,24.164686171381014
1021,Gujarat,2019,1,Recharge & bill payments,8595256,3104251732.6516943,15.96672098111411,21.85603853541576
1022,Gujarat,2019,1,Merchant payments,2493340,1296376125.175279,14.729133735075767,20.982838612813456
1023,Gujarat,2019,1,Financial Services,114539,19581520.569400217,11.648670655335264,16.79009685136695
1024,Gujarat,2019,1,Others,323272,204585378.77191535,12.686249353096246,19.136495946425377
1025,Gujarat,2019,2,Peer-to-peer payments,12547493,41853661230.46585,16.345031442631015,24.457445114654288
1026,Gujarat,2019,2,Recharge & bill payments,10434449,4651874823.428602,16.160623294032703,22.26053616312141
1027,Gujarat,2019,2,Merchant payments,5486791,2526448415.3585706,15.517854125284687,21.650080365056002
1028,Gujarat,2019,2,Financial Services,70502,17349813.389733132,11.1633963571923,16.66909230866432
1029,Gujarat,2019,2,Others,442607,271280936.6247084,13.000437522108905,19.41866550838816
1030,Gujarat,2019,3,Peer-to-peer payments,14529353,49206585462.018684,16.491681505993444,24.619293302341486
1031,Gujarat,2019,3,Merchant payments,11788077,4211116461.2911887,16.282599154884895,22.160993642189077
1032,Gujarat,2019,3,Recharge & bill payments,11349625,5768100024.478059,16.244695261698286,22.47560857805437
1033,Gujarat,2019,3,Financial Services,78609,20507001.233050577,11.27224147567903,16.83627690936618
1034,Gujarat,2019,3,Others,482985,256386015.2468172,13.087740876251845,19.36219473880416
1035,Gujarat,2019,4,Peer-to-peer payments,19107911,64477452638.7778,16.765612995746164,24.889581428141963
1036,Gujarat,2019,4,Recharge & bill payments,12967713,6517891166.722656,16.377973210752376,22.597816719880043
1037,Gujarat,2019,4,Merchant payments,9964076,5480269119.720948,16.11449678279397,22.424420046138636
1038,Gujarat,2019,4,Financial Services,63498,20202767.26414788,11.058763688321779,16.82133014626336
