Unnamed: 0,State,Year,Quarter,brands,Count,Percentage,Count_log,Percentage_log
1191,Chhattisgarh,2019,3,Oppo,254200,0.1043917639744104,12.445876637737491,-2.2596044957795103
1192,Chhattisgarh,2019,3,Micromax,225367,0.0925509782518527,12.325485463480709,-2.3799956700362914
1193,Chhattisgarh,2019,3,Realme,145376,0.0597012473624858,11.88707876855913,-2.818402364957871
1194,Chhattisgarh,2019,3,Apple,40822,0.0167642824113429,10.616976430753988,-4.088504702763017
1195,Chhattisgarh,2019,3,OnePlus,38300,0.0157285781283238,10.553205175168737,-4.152275958348266
1196,Chhattisgarh,2019,3,Motorola,30550,0.0125459023973966,10.327119964599742,-4.378361168917267
1197,Chhattisgarh,2019,3,Lenovo,26475,0.0108724309646833,10.183956170469607,-4.521524963047401
1198,Chhattisgarh,2019,3,Others,203151,0.0834275816017524,12.221704823874838,-2.4837763096421623
1199,Chhattisgarh,2019,4,Xiaomi,649776,0.2383711801606808,13.384382967093677,-1.433926239686305
1200,Chhattisgarh,2019,4,Vivo,534907,0.1962313364393411,13.189848178991948,-1.6284610277880336
1201,Chhattisgarh,2019,4,Samsung,473054,0.1735404820426281,13.066964825862616,-1.751344380917366
1202,Chhattisgarh,2019,4,Oppo,290835,0.10669320224513,12.580511375033215,-2.237797831746767
1203,Chhattisgarh,2019,4,Micromax,243335,0.0892677647749367,12.402194373748076,-2.416114833031906
1204,Chhattisgarh,2019,4,Realme,169406,0.0621468138963278,12.040053479699177,-2.778255727080805
1205,Chhattisgarh,2019,4,Apple,44369,0.0162768260024212,10.700296306368244,-4.118012900411739
1206,Chhattisgarh,2019,4,OnePlus,41107,0.0150801570123628,10.623933702283855,-4.194375504496133
1207,Chhattisgarh,2019,4,Motorola,32554,0.0119424777137826,10.390655527951443,-4.4276536788285386
1208,Chhattisgarh,2019,4,Lenovo,27622,0.0101331670274037,10.226367835637873,-4.591941371142117
1209,Chhattisgarh,2019,4,Others,218935,0.0803165926849847,12.296530161090748,-2.5217790456892346
1210,Chhattisgarh,2020,1,Xiaomi,711639,0.2359164816556477,13.475326039342846,-1.4442774278804555
1211,Chhattisgarh,2020,1,Vivo,613952,0.2035321219683691,13.32767202817762,-1.5919314390456816
1212,Chhattisgarh,2020,1,Samsung,521671,0.1729399132169308,13.164792399963046,-1.754811067260255
1213,Chhattisgarh,2020,1,Oppo,328835,0.1090125699199101,12.703311384187574,-2.2162920830357278
1214,Chhattisgarh,2020,1,Micromax,253971,0.0841942962127799,12.444975366254068,-2.4746281009692335
1215,Chhattisgarh,2020,1,Realme,196352,0.0650929375793762,12.187664245846818,-2.731939221376483
1216,Chhattisgarh,2020,1,Apple,47890,0.0158760836695135,10.776661993336655,-4.14294147388665
1217,Chhattisgarh,2020,1,OnePlus,43526,0.014429367671732,10.681113739674013,-4.238489727549291
1218,Chhattisgarh,2020,1,Motorola,34414,0.0114086352767308,10.446218737313103,-4.473384729910202
1219,Chhattisgarh,2020,1,Lenovo,29426,0.0097550561298623,10.289633916257893,-4.62996955096541
1220,Chhattisgarh,2020,1,Others,234811,0.077842536699147,12.366536214220329,-2.5530672530029728
1221,Chhattisgarh,2020,2,Xiaomi,796390,0.2341181858964069,13.587844294589075,-1.4519292231949512
1222,Chhattisgarh,2020,2,Vivo,714180,0.209950559403679,13.47889031038998,-1.560883207394046
1223,Chhattisgarh,2020,2,Samsung,579423,0.1703354658228428,13.269788059766999,-1.7699854580170273
1224,Chhattisgarh,2020,2,Oppo,377290,0.110913560387317,12.840769401493025,-2.1990041162910012
1225,Chhattisgarh,2020,2,Micromax,282770,0.0831271103679441,12.552389125340682,-2.487384392443344
1226,Chhattisgarh,2020,2,Realme,227611,0.0669117824308028,12.335393310470655,-2.7043802073133727
1227,Chhattisgarh,2020,2,Apple,50835,0.0149441831012994,10.83634037270926,-4.203433145074767
1228,Chhattisgarh,2020,2,OnePlus,45570,0.0133964084572875,10.727004884257928,-4.312768633526105
1229,Chhattisgarh,2020,2,Motorola,36651,0.0107744517526453,10.50919599207217,-4.530577525711859
1230,Chhattisgarh,2020,2,Lenovo,30902,0.0090843935516151,10.338576185710364,-4.701197332073665
1231,Chhattisgarh,2020,2,Others,260036,0.0764438988281596,12.468575361951212,-2.571198155832815
1232,Chhattisgarh,2020,3,Xiaomi,879885,0.2315861036493791,13.687546496096594,-1.4628035365973668
1233,Chhattisgarh,2020,3,Vivo,837832,0.2205177362868632,13.638572882038986,-1.5117771506549758
1234,Chhattisgarh,2020,3,Samsung,638573,0.1680726833230422,13.366991278381523,-1.783358754312439
1235,Chhattisgarh,2020,3,Oppo,424680,0.1117759553780532,12.95909122312751,-2.191258809566452
1236,Chhattisgarh,2020,3,Micromax,300759,0.0791598958358008,12.614064558576208,-2.5362854741177534
1237,Chhattisgarh,2020,3,Realme,264356,0.0695786108597547,12.485051958587785,-2.665298074106176
1238,Chhattisgarh,2020,3,Apple,54717,0.0144015375115873,10.909929726232107,-4.240420306461861
1239,Chhattisgarh,2020,3,OnePlus,48306,0.0127141596036833,10.785311055528036,-4.365038977165928
1240,Chhattisgarh,2020,3,Motorola,38887,0.010235074825248,10.568415283521176,-4.5819347491727935
1241,Chhattisgarh,2020,3,Lenovo,32625,0.0085869137802792,10.392834144624995,-4.757515888068971
1242,Chhattisgarh,2020,3,Others,278766,0.0733713289463087,12.538127999212339,-2.612222033481622
1243,Chhattisgarh,2020,4,Xiaomi,962085,0.2295816280290106,13.776858083332899,-1.4714966350335301
1244,Chhattisgarh,2020,4,Vivo,951506,0.2270571691268149,13.765801271531355,-1.482553446835075
1245,Chhattisgarh,2020,4,Samsung,697989,0.1665605959622498,13.455958622308009,-1.79239609605842
1246,Chhattisgarh,2020,4,Oppo,473974,0.1131040631164837,13.068907746852094,-2.179446971514335
1247,Chhattisgarh,2020,4,Micromax,315002,0.0751686929869963,12.660334266993964,-2.588020451372467
1248,Chhattisgarh,2020,4,Realme,302527,0.0721917930148921,12.619925808668283,-2.628428909698147
1249,Chhattisgarh,2020,4,Apple,59187,0.0141237497914976,10.98845720216308,-4.259897516203356
1250,Chhattisgarh,2020,4,OnePlus,51351,0.0122538509392805,10.846439689363773,-4.40191502900266
1251,Chhattisgarh,2020,4,Motorola,41093,0.009805992028351,10.623593069677154,-4.624761648689281
1252,Chhattisgarh,2020,4,Lenovo,34335,0.0081933355144047,10.443920521054777,-4.804434197311657
1253,Chhattisgarh,2020,4,Others,301552,0.0719591294900182,12.616697751256408,-2.6316569671100214
1254,Chhattisgarh,2021,1,Vivo,1059097,0.2345963086916063,13.872927216234038,-1.4498890773639317
1255,Chhattisgarh,2021,1,Xiaomi,1035868,0.2294509465060866,13.85075028055641,-1.4720660130415586
1256,Chhattisgarh,2021,1,Samsung,741544,0.164256423285505,13.516489777976968,-1.806326515621001
1257,Chhattisgarh,2021,1,Oppo,511992,0.1134092847771572,13.146064278899573,-2.176752014698396
1258,Chhattisgarh,2021,1,Realme,338436,0.0749655945851536,12.73209028403466,-2.5907260095633085
1259,Chhattisgarh,2021,1,Micromax,315253,0.0698304216742706,12.661130770038826,-2.661685523559143
1260,Chhattisgarh,2021,1,Apple,63748,0.014120562598584,11.062693089979524,-4.260123203618445
1261,Chhattisgarh,2021,1,OnePlus,54838,0.0121469444026659,10.91213866328109,-4.410677630316884
1262,Chhattisgarh,2021,1,Motorola,42166,0.0093400207462491,10.64936948807994,-4.673446805518039
1263,Chhattisgarh,2021,1,Huawei,35061,0.007766220826833,10.464844680601267,-4.857971612996709
1264,Chhattisgarh,2021,1,Others,316548,0.0701172719058883,12.665230167835112,-2.657586125762857
1265,Chhattisgarh,2021,2,Vivo,1169224,0.2417222876316271,13.971850838864524,-1.4199657835602582
1266,Chhattisgarh,2021,2,Xiaomi,1101581,0.2277379521216938,13.912256978608044,-1.4795596438167402
1267,Chhattisgarh,2021,2,Samsung,778803,0.161007679259384,13.565513404552886,-1.8263032178718976
1268,Chhattisgarh,2021,2,Oppo,550796,0.1138701131163486,13.219119783646143,-2.1726968387786414
1269,Chhattisgarh,2021,2,Realme,397105,0.0820964409129108,12.891956008326902,-2.499860614097881
1270,Chhattisgarh,2021,2,Micromax,302906,0.062621987965818,12.621177805336805,-2.7706388170879785
1271,Chhattisgarh,2021,2,Apple,69177,0.0143014706262384,11.144423716416433,-4.247392906008356
1272,Chhattisgarh,2021,2,OnePlus,61100,0.0126316529375828,11.020267145159687,-4.371549477265103
1273,Chhattisgarh,2021,2,Motorola,41735,0.0086281838846157,10.639095384284838,-4.752721238139951
1274,Chhattisgarh,2021,2,Huawei,34225,0.007075586281322,10.440711650156649,-4.9511049722681335
1275,Chhattisgarh,2021,2,Others,330403,0.0683066452624582,12.708068400490886,-2.683748221933898
1276,Chhattisgarh,2021,3,Vivo,1306833,0.2510203446582882,14.083117210915464,-1.382221288719594
1277,Chhattisgarh,2021,3,Xiaomi,1175329,0.2257606677110857,13.977058666367713,-1.4882798332673468
1278,Chhattisgarh,2021,3,Samsung,796963,0.1530830082649454,13.588563532604383,-1.8767749670306768
1279,Chhattisgarh,2021,3,Oppo,605302,0.1162681969787656,13.313482786021025,-2.151855713614035
1280,Chhattisgarh,2021,3,Realme,464310,0.0891860369521506,13.048307711574916,-2.417030788060144
1281,Chhattisgarh,2021,3,Micromax,283826,0.0545181368568006,12.556116653324334,-2.9092218463107247
1282,Chhattisgarh,2021,3,Apple,75098,0.0144250457733682,11.226549206239156,-4.238789293395906
1283,Chhattisgarh,2021,3,OnePlus,74197,0.0142519790306879,11.214478997071259,-4.250859502563802
1284,Chhattisgarh,2021,3,Motorola,41449,0.0079616464121593,10.632219034820066,-4.833119464814994
1285,Chhattisgarh,2021,3,Infinix,38832,0.0074589653182699,10.566999927966382,-4.89833857166868
1286,Chhattisgarh,2021,3,Others,343945,0.0660659720434783,12.74823703985184,-2.717101459783219
1287,Chhattisgarh,2021,4,Vivo,1423389,0.2557530966326181,14.168551205842176,-1.3635427661782755
1288,Chhattisgarh,2021,4,Xiaomi,1243356,0.2234049491858835,14.033324733348717,-1.498769238671735
1289,Chhattisgarh,2021,4,Samsung,821562,0.1476174296525313,13.618962685309727,-1.9131312867107246
1290,Chhattisgarh,2021,4,Oppo,651316,0.1170278004722323,13.386750210484859,-2.1453437615355933
1291,Chhattisgarh,2021,4,Realme,551719,0.099132312193681,13.22079413767422,-2.311299834346232
1292,Chhattisgarh,2021,4,Micromax,262792,0.0472182009066242,12.47911812372894,-3.0529758482915135
1293,Chhattisgarh,2021,4,OnePlus,87470,0.0157165211775945,11.379051156413901,-4.153042815606553
1294,Chhattisgarh,2021,4,Apple,87360,0.0156967564887922,11.377792790978733,-4.154301181041723
1295,Chhattisgarh,2021,4,Infinix,47609,0.0085543369926157,10.77077709797722,-4.761316874043236
1296,Chhattisgarh,2021,4,Tecno,44668,0.0080259010856384,10.707012640565683,-4.825081331454772
1297,Chhattisgarh,2021,4,Others,344240,0.0618526952117885,12.74909436751248,-2.782999604507971
1298,Chhattisgarh,2022,1,Vivo,1531319,0.2588016044046936,14.241640013484437,-1.35169351697471
1299,Chhattisgarh,2022,1,Xiaomi,1301387,0.2199417910647036,14.078941176750774,-1.514392353708374
1300,Chhattisgarh,2022,1,Samsung,843988,0.1426387633787006,13.645893555467538,-1.9474399749916091
1301,Chhattisgarh,2022,1,Oppo,702141,0.1186658151033951,13.461889517540198,-2.1314440129189496
1302,Chhattisgarh,2022,1,Realme,629948,0.1064647882587024,13.353392555278589,-2.239940975180559
1303,Chhattisgarh,2022,1,Micromax,255953,0.0432575100630205,12.452749112856305,-3.1405844176028443
1304,Chhattisgarh,2022,1,OnePlus,99485,0.0168135297832789,11.507762158013348,-4.085571372445802
1305,Chhattisgarh,2022,1,Apple,96555,0.0163183431494647,11.477868073154825,-4.115465457304324
1306,Chhattisgarh,2022,1,Tecno,57754,0.0097607538734833,10.963947890054659,-4.629385640404495
1307,Chhattisgarh,2022,1,Infinix,53501,0.0090419727289059,10.887455624298198,-4.705877906160954
1308,Chhattisgarh,2022,1,Others,344930,0.058295128191651,12.751096776876077,-2.842236753583072
1309,Dadra and Nagar Haveli and Daman and Diu,2018,1,Xiaomi,12990,0.2439070186638627,9.471935109664646,-1.4109681973647017
1310,Dadra and Nagar Haveli and Daman and Diu,2018,1,Samsung,10123,0.1900747305569116,9.222565341598752,-1.6603379654305954
1311,Dadra and Nagar Haveli and Daman and Diu,2018,1,Vivo,8579,0.1610837808404371,9.057072635572965,-1.825830671456382
1312,Dadra and Nagar Haveli and Daman and Diu,2018,1,Oppo,5623,0.1055803822899846,8.634620608292202,-2.248282698737145
1313,Dadra and Nagar Haveli and Daman and Diu,2018,1,Realme,3008,0.0564797776859814,8.00903068506973,-2.8738726219596176
1314,Dadra and Nagar Haveli and Daman and Diu,2018,1,Lenovo,1714,0.0321829584287806,7.446585099157725,-3.4363182078716235
1315,Dadra and Nagar Haveli and Daman and Diu,2018,1,Motorola,1527,0.0286717488452439,7.3310603052186325,-3.5518430018107146
1316,Dadra and Nagar Haveli and Daman and Diu,2018,1,Apple,1436,0.0269630853580682,7.269616749608169,-3.61328655742118
1317,Dadra and Nagar Haveli and Daman and Diu,2018,1,OnePlus,1090,0.0204664088024334,6.993932975223189,-3.8889703318061595
1318,Dadra and Nagar Haveli and Daman and Diu,2018,1,Micromax,847,0.0159037139960193,6.741700694652055,-4.141202612377297
1319,Dadra and Nagar Haveli and Daman and Diu,2018,1,Others,6321,0.1186863945322768,8.751632702472298,-2.1312706045570486
1320,Dadra and Nagar Haveli and Daman and Diu,2018,2,Xiaomi,17620,0.2465784096952055,9.77678989949017,-1.4000752440101496
1321,Dadra and Nagar Haveli and Daman and Diu,2018,2,Samsung,13325,0.1864731730527022,9.497397249034046,-1.679467894466275
1322,Dadra and Nagar Haveli and Daman and Diu,2018,2,Vivo,12204,0.170785636317837,9.40951904583656,-1.7673460976637598
1323,Dadra and Nagar Haveli and Daman and Diu,2018,2,Oppo,7585,0.106146267737692,8.933927891782632,-2.242937251717688
